ZDB-GENE-040426-877	SO:0001217	ppp2cab	ENSDARG00000053404
ZDB-GENE-040426-878	SO:0001217	poglut2	ENSDARG00000031971
ZDB-GENE-040426-879	SO:0001217	snu13a	ENSDARG00000069878
ZDB-GENE-040426-880	SO:0001217	parn	ENSDARG00000102634
ZDB-GENE-040426-881	SO:0001217	gde1	ENSDARG00000055108
ZDB-GENE-040426-883	SO:0001217	snap23.1	ENSDARG00000012874
ZDB-GENE-040426-884	SO:0001217	plekhf2	ENSDARG00000021141
ZDB-GENE-040426-885	SO:0001217	tigarb	ENSDARG00000045858
ZDB-GENE-040426-886	SO:0001217	rbbp5	ENSDARG00000042147
ZDB-GENE-040426-888	SO:0001217	minpp1b	ENSDARG00000045172
ZDB-GENE-040426-890	SO:0001217	scpep1	ENSDARG00000040072
ZDB-GENE-040426-892	SO:0001217	chd1l	ENSDARG00000015471
ZDB-GENE-040426-893	SO:0001217	gar1	ENSDARG00000076526
ZDB-GENE-040426-894	SO:0001217	dnajc17	ENSDARG00000104959
ZDB-GENE-040426-895	SO:0001217	pitpnb	ENSDARG00000036005
ZDB-GENE-040426-896	SO:0001217	chek1	ENSDARG00000104765
ZDB-GENE-040426-897	SO:0001217	sf3a2	ENSDARG00000021107
ZDB-GENE-040426-899	SO:0001217	nudc	ENSDARG00000104837
ZDB-GENE-040426-900	SO:0001217	unga	ENSDARG00000042527
ZDB-GENE-040426-901	SO:0001217	pdgfrl	ENSDARG00000006456
ZDB-GENE-040426-903	SO:0001217	aacs	ENSDARG00000012468
ZDB-GENE-040426-904	SO:0001217	zgc:56106	ENSDARG00000022564
ZDB-GENE-040426-905	SO:0001217	adrm1	ENSDARG00000058560
ZDB-GENE-040426-906	SO:0001217	chmp4ba	ENSDARG00000016255
ZDB-GENE-040426-907	SO:0001217	unc50	ENSDARG00000040455
ZDB-GENE-040426-908	SO:0001217	pdlim5b	ENSDARG00000027600
ZDB-GENE-040426-909	SO:0001217	cog6	ENSDARG00000103149
ZDB-GENE-040426-911	SO:0001217	polm	ENSDARG00000103470
ZDB-GENE-040426-912	SO:0001217	tmem110l	ENSDARG00000045518
ZDB-GENE-040426-913	SO:0001217	ephx1	ENSDARG00000042854
ZDB-GENE-040426-914	SO:0001217	hebp2	ENSDARG00000042630
ZDB-GENE-040426-915	SO:0001217	eif4a3	ENSDARG00000102978
ZDB-GENE-040426-916	SO:0001217	smu1a	ENSDARG00000002538
ZDB-GENE-040426-917	SO:0001217	syap1	ENSDARG00000012946
ZDB-GENE-040426-918	SO:0001217	lpp	ENSDARG00000023578
ZDB-GENE-040426-919	SO:0001217	mob1ba	ENSDARG00000009169
ZDB-GENE-040426-921	SO:0001217	gipc2	ENSDARG00000009488
ZDB-GENE-040426-923	SO:0001217	mitd1	ENSDARG00000044766
ZDB-GENE-040426-924	SO:0001217	uvrag	ENSDARG00000023815
ZDB-GENE-040426-925	SO:0001217	cd2bp2	ENSDARG00000027357
ZDB-GENE-040426-926	SO:0001217	mettl6	ENSDARG00000070085
ZDB-GENE-040426-928	SO:0001217	rpap3	ENSDARG00000087962
ZDB-GENE-040426-929	SO:0001217	pex12	ENSDARG00000035149
ZDB-GENE-040426-930	SO:0001217	arpp19b	ENSDARG00000039880
ZDB-GENE-040426-931	SO:0001217	sfswap	ENSDARG00000005980
ZDB-GENE-040426-932	SO:0001217	sh2d4a	ENSDARG00000041378
ZDB-GENE-040426-933	SO:0001217	tab2	ENSDARG00000021509
ZDB-GENE-040426-934	SO:0001217	erap1b	ENSDARG00000021859
ZDB-GENE-040426-935	SO:0001217	rad9a	ENSDARG00000056984
ZDB-GENE-040426-936	SO:0001217	desi1b	ENSDARG00000089529
ZDB-GENE-040426-937	SO:0001217	kbtbd4	ENSDARG00000069271
ZDB-GENE-040426-938	SO:0001217	bcs1l	ENSDARG00000012295
ZDB-GENE-040426-939	SO:0001217	pdk2b	ENSDARG00000059054
ZDB-GENE-040426-940	SO:0001217	cdc37	ENSDARG00000099301
ZDB-GENE-040426-942	SO:0001217	pdap1b	ENSDARG00000002967
ZDB-GENE-040426-943	SO:0001217	fxr2	ENSDARG00000016260
ZDB-GENE-040426-945	SO:0001217	pvalb3	ENSDARG00000022817
ZDB-GENE-040426-947	SO:0001217	prpf4ba	ENSDARG00000008784
ZDB-GENE-040426-948	SO:0001217	ythdf2	ENSDARG00000014498
ZDB-GENE-040426-949	SO:0001217	ppp6c	ENSDARG00000002949
ZDB-GENE-040426-950	SO:0001217	ubap1	ENSDARG00000058746
ZDB-GENE-040426-951	SO:0001217	clec16a	ENSDARG00000038094
ZDB-GENE-040426-953	SO:0001217	trmt11	ENSDARG00000040033
ZDB-GENE-040426-954	SO:0001217	zgc:56235	ENSDARG00000116680
ZDB-GENE-040426-955	SO:0001217	cox15	ENSDARG00000075933
ZDB-GENE-040426-957	SO:0001217	mcts1	ENSDARG00000025972
ZDB-GENE-040426-958	SO:0001217	hmgcl	ENSDARG00000021220
ZDB-GENE-040426-959	SO:0001217	dmac2l	ENSDARG00000012072
ZDB-GENE-040426-960	SO:0001217	rbm28	ENSDARG00000025332
ZDB-GENE-040426-961	SO:0001217	inip	ENSDARG00000028523
ZDB-GENE-040426-962	SO:0001217	tbca	ENSDARG00000016754
ZDB-GENE-040426-963	SO:0001217	stard14	ENSDARG00000031929
ZDB-GENE-040426-964	SO:0001217	slc43a2a	ENSDARG00000036848
ZDB-GENE-040426-965	SO:0001217	gpx8	ENSDARG00000013302
ZDB-GENE-040426-966	SO:0001217	pfkfb2a	ENSDARG00000023840
ZDB-GENE-040426-967	SO:0001217	pdcd2l	ENSDARG00000002754
ZDB-GENE-040426-968	SO:0001217	rad54l	ENSDARG00000018623
ZDB-GENE-040426-969	SO:0001217	trip10b	ENSDARG00000100788
ZDB-GENE-040426-970	SO:0001217	tnni2a.2	ENSDARG00000005841
ZDB-GENE-040426-971	SO:0001217	snapc3	ENSDARG00000101474
ZDB-GENE-040426-972	SO:0001217	polr3f	ENSDARG00000012572
ZDB-GENE-040426-974	SO:0001217	otud6b	ENSDARG00000102705
ZDB-GENE-040426-975	SO:0001217	irs2a	ENSDARG00000037099
ZDB-GENE-040426-976	SO:0001217	rnaseh2a	ENSDARG00000018891
ZDB-GENE-040426-977	SO:0001217	rpa3	ENSDARG00000002613
ZDB-GENE-040426-978	SO:0001217	snrnp40	ENSDARG00000023160
ZDB-GENE-040426-979	SO:0001217	pex3	ENSDARG00000013973
ZDB-GENE-040426-980	SO:0001217	pdcd5	ENSDARG00000026072
ZDB-GENE-040426-981	SO:0001217	pex5	ENSDARG00000070654
ZDB-GENE-040426-982	SO:0001217	cops8	ENSDARG00000024846
ZDB-GENE-040426-983	SO:0001217	atxn3	ENSDARG00000099274
ZDB-GENE-040426-984	SO:0001217	pacsin3	ENSDARG00000099339
ZDB-GENE-040426-985	SO:0001217	tcea2	ENSDARG00000012927
ZDB-GENE-040426-986	SO:0001217	hpda	ENSDARG00000018351
ZDB-GENE-040426-987	SO:0001217	h2ax	ENSDARG00000029406
ZDB-GENE-040426-988	SO:0001217	asz1	ENSDARG00000004823
ZDB-GENE-040426-989	SO:0001217	dynlrb1	ENSDARG00000021582
ZDB-GENE-040426-990	SO:0001217	wdr45	ENSDARG00000090219
ZDB-GENE-040426-992	SO:0001217	polr3c	ENSDARG00000057562
ZDB-GENE-040426-993	SO:0001217	ncor1	ENSDARG00000035285
ZDB-GENE-040426-994	SO:0001217	neil1	ENSDARG00000018061
ZDB-GENE-040426-995	SO:0001217	odad4	ENSDARG00000058140
ZDB-GENE-040426-996	SO:0001217	sardh	ENSDARG00000058102
ZDB-GENE-040426-997	SO:0001217	ercc2	ENSDARG00000021985
ZDB-GENE-040426-999	SO:0001217	xpnpep1	ENSDARG00000029011
ZDB-GENE-040427-2	SO:0001217	gdf11	ENSDARG00000044924
ZDB-GENE-040428-1	SO:0001217	rb1	ENSDARG00000006782
ZDB-GENE-040428-2	SO:0001217	actr3	ENSDARG00000091138
ZDB-GENE-040428-3	SO:0001217	mos	ENSDARG00000069744
ZDB-GENE-040429-1	SO:0001217	sox21b	ENSDARG00000008540
ZDB-GENE-040429-2	SO:0001217	egfl7	ENSDARG00000100657
ZDB-GENE-040502-1	SO:0001217	dusp19b	ENSDARG00000045200
ZDB-GENE-040504-1	SO:0001217	nr1d2a	ENSDARG00000003820
ZDB-GENE-040511-1	SO:0001217	ela2l	ENSDARG00000056765
ZDB-GENE-040513-1	SO:0001217	asic1b	ENSDARG00000101866
ZDB-GENE-040513-2	SO:0001217	asic1a	ENSDARG00000008329
ZDB-GENE-040513-3	SO:0001217	asic1c	ENSDARG00000098428
ZDB-GENE-040513-4	SO:0001217	asic2	ENSDARG00000006849
ZDB-GENE-040513-5	SO:0001217	asic4a	ENSDARG00000025162
ZDB-GENE-040513-6	SO:0001217	asic4b	ENSDARG00000004243
ZDB-GENE-040513-7	SO:0001217	cdh23	ENSDARG00000007561
ZDB-GENE-040513-8	SO:0001217	ight	ENSDARG00000096280
ZDB-GENE-040513-9	SO:0001217	ighd	ENSDARG00000096248
ZDB-GENE-040514-1	SO:0001217	ighv1-4	ENSDARG00000096301
ZDB-GENE-040514-11	SO:0001217	ighv4-5	ENSDARG00000096345
ZDB-GENE-040514-12	SO:0001217	ighv4-7	ENSDARG00000096268
ZDB-GENE-040514-13	SO:0001217	ighv4-8	ENSDARG00000096289
ZDB-GENE-040514-14	SO:0001217	ighv4-9	ENSDARG00000096326
ZDB-GENE-040514-15	SO:0001217	ighv5-1	ENSDARG00000096337
ZDB-GENE-040514-16	SO:0001217	ighv5-2	ENSDARG00000096267
ZDB-GENE-040514-17	SO:0001217	ighv5-3	ENSDARG00000096388
ZDB-GENE-040514-18	SO:0001217	ighv5-4	ENSDARG00000096308
ZDB-GENE-040514-19	SO:0001217	ighv5-5	ENSDARG00000096342
ZDB-GENE-040514-2	SO:0001217	ighv2-1	ENSDARG00000096406
ZDB-GENE-040514-21	SO:0001217	ighv5-7	ENSDARG00000096244
ZDB-GENE-040514-22	SO:0001217	ighv5-8	ENSDARG00000096318
ZDB-GENE-040514-23	SO:0001217	ighv6-1	ENSDARG00000096276
ZDB-GENE-040514-24	SO:0001217	ighv6-2	ENSDARG00000096303
ZDB-GENE-040514-25	SO:0001217	ighv7-1	ENSDARG00000096241
ZDB-GENE-040514-26	SO:0001217	ighv8-1	ENSDARG00000096255
ZDB-GENE-040514-27	SO:0001217	ighv8-2	ENSDARG00000096340
ZDB-GENE-040514-28	SO:0001217	ighv8-3	ENSDARG00000114819
ZDB-GENE-040514-29	SO:0001217	ighv8-4	ENSDARG00000109214
ZDB-GENE-040514-3	SO:0001217	ighv2-3	ENSDARG00000096376
ZDB-GENE-040514-30	SO:0001217	ighv9-1	ENSDARG00000096430
ZDB-GENE-040514-31	SO:0001217	ighv9-2	ENSDARG00000113309
ZDB-GENE-040514-32	SO:0001217	ighv9-3	ENSDARG00000096386
ZDB-GENE-040514-33	SO:0001217	ighv9-4	ENSDARG00000113059
ZDB-GENE-040514-34	SO:0001217	ighv10-1	ENSDARG00000096316
ZDB-GENE-040514-36	SO:0001217	ighv11-1	ENSDARG00000096395
ZDB-GENE-040514-37	SO:0001217	ighv11-2	ENSDARG00000096408
ZDB-GENE-040514-41	SO:0001217	ighv13-2	ENSDARG00000096372
ZDB-GENE-040514-42	SO:0001217	ighv14-1	ENSDARG00000096418
ZDB-GENE-040514-50	SO:0001217	ighj1-1	ENSDARG00000096351
ZDB-GENE-040514-51	SO:0001217	ighj1-2	ENSDARG00000096292
ZDB-GENE-040514-55	SO:0001217	ighj2-1	ENSDARG00000096321
ZDB-GENE-040514-56	SO:0001217	ighj2-2	ENSDARG00000113829
ZDB-GENE-040514-6	SO:0001217	ighv4-1	ENSDARG00000096259
ZDB-GENE-040514-7	SO:0001217	ighv1-3	ENSDARG00000096243
ZDB-GENE-040514-8	SO:0001217	ighv4-2	ENSDARG00000096275
ZDB-GENE-040514-9	SO:0001217	ighv4-3	ENSDARG00000096394
ZDB-GENE-040516-11	SO:0001217	tcf12	ENSDARG00000004714
ZDB-GENE-040516-12	SO:0001217	lsm12a	ENSDARG00000028848
ZDB-GENE-040516-14	SO:0001217	arhgef18a	ENSDARG00000011157
ZDB-GENE-040516-17	SO:0001217	rcan2	ENSDARG00000021869
ZDB-GENE-040516-18	SO:0001217	adss1	ENSDARG00000099517
ZDB-GENE-040516-3	SO:0001217	ppp1caa	ENSDARG00000003486
ZDB-GENE-040516-7	SO:0001217	fam184aa	ENSDARG00000002635
ZDB-GENE-040516-8	SO:0001217	tp53bp2a	ENSDARG00000009136
ZDB-GENE-040516-9	SO:0001217	thrap3b	ENSDARG00000098228
ZDB-GENE-040518-1	SO:0001217	he1.3	ENSDARG00000022670
ZDB-GENE-040520-1	SO:0001217	vipas39	ENSDARG00000103690
ZDB-GENE-040520-2	SO:0001217	tbpl1	ENSDARG00000036868
ZDB-GENE-040520-3	SO:0001217	tbpl2	ENSDARG00000097302
ZDB-GENE-040520-4	SO:0001217	actc1a	ENSDARG00000042535
ZDB-GENE-040525-1	SO:0001217	rab4a	ENSDARG00000019144
ZDB-GENE-040525-2	SO:0001217	abcb10	ENSDARG00000061591
ZDB-GENE-040525-3	SO:0001217	cacna1db	ENSDARG00000101589
ZDB-GENE-040526-1	SO:0001217	dzip1	ENSDARG00000000943
ZDB-GENE-040527-1	SO:0001217	rgma	ENSDARG00000012248
ZDB-GENE-040527-2	SO:0001217	rgmb	ENSDARG00000079323
ZDB-GENE-040608-1	SO:0001217	harbi1	ENSDARG00000036038
ZDB-GENE-040611-1	SO:0001217	nrp1b	ENSDARG00000027290
ZDB-GENE-040611-2	SO:0001217	nrp2a	ENSDARG00000096546
ZDB-GENE-040611-3	SO:0001217	nrp2b	ENSDARG00000038446
ZDB-GENE-040611-4	SO:0001217	pane1	ENSDARG00000024681
ZDB-GENE-040614-1	SO:0001217	ift57	ENSDARG00000021022
ZDB-GENE-040614-2	SO:0001217	ift20	ENSDARG00000040556
ZDB-GENE-040614-3	SO:0001217	ift52	ENSDARG00000045025
ZDB-GENE-040614-4	SO:0001217	fabp7b	ENSDARG00000034650
ZDB-GENE-040615-1	SO:0001217	nkx1.2la	ENSDARG00000006350
ZDB-GENE-040615-2	SO:0001217	nkx1.2lb	ENSDARG00000099427
ZDB-GENE-040616-1	SO:0001217	serac1	ENSDARG00000056121
ZDB-GENE-040616-2	SO:0001217	esrrb	ENSDARG00000100847
ZDB-GENE-040616-3	SO:0001217	esrrd	ENSDARG00000015064
ZDB-GENE-040616-4	SO:0001217	esrrgb	ENSDARG00000011696
ZDB-GENE-040617-1	SO:0001217	lck	ENSDARG00000102525
ZDB-GENE-040617-2	SO:0001217	cry-dash	ENSDARG00000002396
ZDB-GENE-040618-2	SO:0001217	psmb1	ENSDARG00000009640
ZDB-GENE-040618-3	SO:0001217	rhoua	ENSDARG00000019709
ZDB-GENE-040618-4	SO:0001217	gnpat	ENSDARG00000074401
ZDB-GENE-040621-1	SO:0001217	fgf17	ENSDARG00000102778
ZDB-GENE-040621-2	SO:0001217	vangl1	ENSDARG00000004305
ZDB-GENE-040622-1	SO:0001217	zic5	ENSDARG00000016022
ZDB-GENE-040622-2	SO:0001217	rpl36	ENSDARG00000100588
ZDB-GENE-040622-3	SO:0001217	nf2b	ENSDARG00000025567
ZDB-GENE-040622-4	SO:0001217	zic4	ENSDARG00000031307
ZDB-GENE-040622-5	SO:0001217	rps29	ENSDARG00000041232
ZDB-GENE-040623-1	SO:0001217	pth1a	ENSDARG00000093738
ZDB-GENE-040623-2	SO:0001217	pth1b	ENSDARG00000091961
ZDB-GENE-040623-3	SO:0001217	dact1	ENSDARG00000101635
ZDB-GENE-040624-1	SO:0001217	isl1b	ENSDARG00000021055
ZDB-GENE-040624-10	SO:0001217	popdc3	ENSDARG00000058551
ZDB-GENE-040624-11	SO:0001217	bves	ENSDARG00000058548
ZDB-GENE-040624-12	SO:0001217	trpv6	ENSDARG00000014496
ZDB-GENE-040624-3	SO:0001217	crabp1b	ENSDARG00000035904
ZDB-GENE-040624-4	SO:0001217	tph2	ENSDARG00000057239
ZDB-GENE-040624-5	SO:0001217	ctcf	ENSDARG00000056621
ZDB-GENE-040624-6	SO:0001217	adgrv1	ENSDARG00000021137
ZDB-GENE-040624-7	SO:0001217	mafga	ENSDARG00000018109
ZDB-GENE-040624-8	SO:0001217	puraa	ENSDARG00000067591
ZDB-GENE-040624-9	SO:0001217	mafk	ENSDARG00000100947
ZDB-GENE-040625-1	SO:0001217	grem1a	ENSDARG00000029546
ZDB-GENE-040625-10	SO:0001217	cwc15	ENSDARG00000013382
ZDB-GENE-040625-102	SO:0001217	zgc:86839	ENSDARG00000117089
ZDB-GENE-040625-104	SO:0001217	psmd4a	ENSDARG00000101295
ZDB-GENE-040625-105	SO:0001217	tmx2b	ENSDARG00000007786
ZDB-GENE-040625-107	SO:0001217	arpc3	ENSDARG00000057882
ZDB-GENE-040625-109	SO:0001217	eaf1	ENSDARG00000070795
ZDB-GENE-040625-11	SO:0001217	stx12	ENSDARG00000098813
ZDB-GENE-040625-111	SO:0001217	luc7l	ENSDARG00000055903
ZDB-GENE-040625-112	SO:0001217	rbks	ENSDARG00000019877
ZDB-GENE-040625-113	SO:0001217	zgc:86811	ENSDARG00000035573
ZDB-GENE-040625-114	SO:0001217	tpm2	ENSDARG00000104682
ZDB-GENE-040625-115	SO:0001217	efcab7	ENSDARG00000020279
ZDB-GENE-040625-116	SO:0001217	puf60b	ENSDARG00000001241
ZDB-GENE-040625-119	SO:0001217	tnni2a.4	ENSDARG00000029069
ZDB-GENE-040625-12	SO:0001217	mrpl23	ENSDARG00000045696
ZDB-GENE-040625-120	SO:0001217	get3	ENSDARG00000018190
ZDB-GENE-040625-121	SO:0001217	ralbb	ENSDARG00000113643
ZDB-GENE-040625-125	SO:0001217	psmc3ip	ENSDARG00000037892
ZDB-GENE-040625-126	SO:0001217	ccr6a	ENSDARG00000087474
ZDB-GENE-040625-127	SO:0001217	ppih	ENSDARG00000041530
ZDB-GENE-040625-129	SO:0001217	b3gnt3.1	ENSDARG00000043482
ZDB-GENE-040625-130	SO:0001217	guk1a	ENSDARG00000030340
ZDB-GENE-040625-131	SO:0001217	gtf2f2a	ENSDARG00000069910
ZDB-GENE-040625-133	SO:0001217	rab1bb	ENSDARG00000056479
ZDB-GENE-040625-135	SO:0001217	mpdu1b	ENSDARG00000040265
ZDB-GENE-040625-136	SO:0001217	psmd8	ENSDARG00000020454
ZDB-GENE-040625-138	SO:0001217	plppr1	ENSDARG00000100642
ZDB-GENE-040625-139	SO:0001217	trim63a	ENSDARG00000028027
ZDB-GENE-040625-14	SO:0001217	dguok	ENSDARG00000075395
ZDB-GENE-040625-140	SO:0001217	tmed4	ENSDARG00000024954
ZDB-GENE-040625-141	SO:0001217	dram2b	ENSDARG00000044241
ZDB-GENE-040625-142	SO:0001217	golga7	ENSDARG00000057676
ZDB-GENE-040625-144	SO:0001217	ptges3b	ENSDARG00000089626
ZDB-GENE-040625-145	SO:0001217	crygm2d6	ENSDARG00000073874
ZDB-GENE-040625-146	SO:0001217	rabac1	ENSDARG00000004171
ZDB-GENE-040625-147	SO:0001217	rpl11	ENSDARG00000043509
ZDB-GENE-040625-15	SO:0001217	cops2	ENSDARG00000004785
ZDB-GENE-040625-150	SO:0001217	sms	ENSDARG00000008155
ZDB-GENE-040625-154	SO:0001217	crygm2d18	ENSDARG00000073750
ZDB-GENE-040625-155	SO:0001217	dhrs11b.1	ENSDARG00000031299
ZDB-GENE-040625-156	SO:0001217	med22	ENSDARG00000014148
ZDB-GENE-040625-157	SO:0001217	ostf1	ENSDARG00000091555
ZDB-GENE-040625-158	SO:0001217	cab39	ENSDARG00000043451
ZDB-GENE-040625-159	SO:0001217	ppil3	ENSDARG00000033370
ZDB-GENE-040625-160	SO:0001217	ddt	ENSDARG00000044751
ZDB-GENE-040625-161	SO:0001217	rpp40	ENSDARG00000017605
ZDB-GENE-040625-162	SO:0001217	pigk	ENSDARG00000024479
ZDB-GENE-040625-164	SO:0001217	cav2	ENSDARG00000052000
ZDB-GENE-040625-166	SO:0001217	calua	ENSDARG00000045676
ZDB-GENE-040625-167	SO:0001217	rap1aa	ENSDARG00000012553
ZDB-GENE-040625-168	SO:0001217	ndufa1	ENSDARG00000036329
ZDB-GENE-040625-17	SO:0001217	hprt1l	ENSDARG00000014866
ZDB-GENE-040625-171	SO:0001217	dcun1d2b	ENSDARG00000041592
ZDB-GENE-040625-174	SO:0001217	idh3b	ENSDARG00000044753
ZDB-GENE-040625-175	SO:0001217	rcn3	ENSDARG00000037961
ZDB-GENE-040625-176	SO:0001217	trnt1	ENSDARG00000075297
ZDB-GENE-040625-177	SO:0001217	rpf1	ENSDARG00000005738
ZDB-GENE-040625-178	SO:0001217	ints12	ENSDARG00000091678
ZDB-GENE-040625-179	SO:0001217	eaf2	ENSDARG00000010432
ZDB-GENE-040625-18	SO:0001217	gnptg	ENSDARG00000038566
ZDB-GENE-040625-180	SO:0001217	cox5ba	ENSDARG00000015978
ZDB-GENE-040625-181	SO:0001217	zgc:86598	ENSDARG00000014222
ZDB-GENE-040625-182	SO:0001217	wipf2b	ENSDARG00000006712
ZDB-GENE-040625-2	SO:0001217	cyp51	ENSDARG00000042641
ZDB-GENE-040625-21	SO:0001217	sae1	ENSDARG00000010487
ZDB-GENE-040625-24	SO:0001217	lum	ENSDARG00000045580
ZDB-GENE-040625-25	SO:0001217	eif2b1	ENSDARG00000091402
ZDB-GENE-040625-27	SO:0001217	rac2	ENSDARG00000038010
ZDB-GENE-040625-3	SO:0001217	bet1	ENSDARG00000034885
ZDB-GENE-040625-30	SO:0001217	gyg1b	ENSDARG00000059391
ZDB-GENE-040625-31	SO:0001217	stxbp6	ENSDARG00000088862
ZDB-GENE-040625-34	SO:0001217	ppid	ENSDARG00000038835
ZDB-GENE-040625-35	SO:0001217	actc2	ENSDARG00000057911
ZDB-GENE-040625-36	SO:0001217	sf3b6	ENSDARG00000009753
ZDB-GENE-040625-38	SO:0001217	cycsb	ENSDARG00000044562
ZDB-GENE-040625-39	SO:0001217	rpl37	ENSDARG00000034291
ZDB-GENE-040625-45	SO:0001217	vamp3	ENSDARG00000070161
ZDB-GENE-040625-46	SO:0001217	acte1	ENSDARG00000079111
ZDB-GENE-040625-48	SO:0001217	pvalb4	ENSDARG00000024433
ZDB-GENE-040625-49	SO:0001217	fabp6	ENSDARG00000044566
ZDB-GENE-040625-50	SO:0001217	lsm6	ENSDARG00000036995
ZDB-GENE-040625-51	SO:0001217	rpl39	ENSDARG00000036316
ZDB-GENE-040625-52	SO:0001217	rps13	ENSDARG00000036298
ZDB-GENE-040625-53	SO:0001217	slc12a2	ENSDARG00000086870
ZDB-GENE-040625-53	SO:0001217	slc12a2	ENSDARG00000104573
ZDB-GENE-040625-55	SO:0001217	snrpd3	ENSDARG00000013800
ZDB-GENE-040625-57	SO:0001217	pvalb1	ENSDARG00000037789
ZDB-GENE-040625-59	SO:0001217	antkmt	ENSDARG00000041223
ZDB-GENE-040625-6	SO:0001217	sra1	ENSDARG00000053619
ZDB-GENE-040625-61	SO:0001217	med6	ENSDARG00000034734
ZDB-GENE-040625-62	SO:0001217	tnnc1b	ENSDARG00000037539
ZDB-GENE-040625-63	SO:0001217	nudt5	ENSDARG00000078073
ZDB-GENE-040625-65	SO:0001217	rnf14	ENSDARG00000043905
ZDB-GENE-040625-66	SO:0001217	mymk	ENSDARG00000103988
ZDB-GENE-040625-68	SO:0001217	cbx1b	ENSDARG00000054442
ZDB-GENE-040625-69	SO:0001217	psmc1b	ENSDARG00000043561
ZDB-GENE-040625-7	SO:0001217	akr1b1.1	ENSDARG00000006215
ZDB-GENE-040625-71	SO:0001217	rnf141	ENSDARG00000041802
ZDB-GENE-040625-72	SO:0001217	cyp2aa4	ENSDARG00000098803
ZDB-GENE-040625-73	SO:0001217	tubd1	ENSDARG00000058219
ZDB-GENE-040625-74	SO:0001217	msrb3	ENSDARG00000045658
ZDB-GENE-040625-75	SO:0001217	mapk11	ENSDARG00000045836
ZDB-GENE-040625-76	SO:0001217	yipf6	ENSDARG00000054433
ZDB-GENE-040625-77	SO:0001217	brk1	ENSDARG00000041974
ZDB-GENE-040625-79	SO:0001217	slc25a11	ENSDARG00000035741
ZDB-GENE-040625-8	SO:0001217	cryba2a	ENSDARG00000030349
ZDB-GENE-040625-80	SO:0001217	zgc:86896	ENSDARG00000090369
ZDB-GENE-040625-81	SO:0001217	tnni4b.2	ENSDARG00000036671
ZDB-GENE-040625-82	SO:0001217	emc2	ENSDARG00000003308
ZDB-GENE-040625-83	SO:0001217	pnp4a	ENSDARG00000057575
ZDB-GENE-040625-84	SO:0001217	atg4c	ENSDARG00000044373
ZDB-GENE-040625-88	SO:0001217	lysmd3	ENSDARG00000024693
ZDB-GENE-040625-90	SO:0001217	cdk5rap3	ENSDARG00000045092
ZDB-GENE-040625-92	SO:0001217	vamp4	ENSDARG00000043510
ZDB-GENE-040625-93	SO:0001217	rpl5b	ENSDARG00000015862
ZDB-GENE-040625-95	SO:0001217	nudt15	ENSDARG00000113961
ZDB-GENE-040625-96	SO:0001217	psma5	ENSDARG00000003526
ZDB-GENE-040625-97	SO:0001217	ino80c	ENSDARG00000055719
ZDB-GENE-040628-1	SO:0001217	rbm24a	ENSDARG00000102995
ZDB-GENE-040628-2	SO:0001217	aptx	ENSDARG00000027143
ZDB-GENE-040628-3	SO:0001217	dlg4b	ENSDARG00000095809
ZDB-GENE-040628-4	SO:0001217	bsx	ENSDARG00000068976
ZDB-GENE-040628-5	SO:0001217	irx5b	ENSDARG00000074070
ZDB-GENE-040629-1	SO:0001217	ifng1	ENSDARG00000024211
ZDB-GENE-040629-2	SO:0001217	sp7	ENSDARG00000019516
ZDB-GENE-040629-3	SO:0001217	runx2a	ENSDARG00000040261
ZDB-GENE-040629-4	SO:0001217	runx2b	ENSDARG00000059233
ZDB-GENE-040630-1	SO:0001217	gfra2a	ENSDARG00000042723
ZDB-GENE-040630-10	SO:0001217	uts2b	ENSDARG00000017340
ZDB-GENE-040630-11	SO:0001217	uts2a	ENSDARG00000053854
ZDB-GENE-040630-2	SO:0001217	fibpb	ENSDARG00000087666
ZDB-GENE-040630-3	SO:0001217	ren	ENSDARG00000041858
ZDB-GENE-040630-4	SO:0001217	ubl3b	ENSDARG00000021556
ZDB-GENE-040630-5	SO:0001217	nfe2l1a	ENSDARG00000030616
ZDB-GENE-040630-6	SO:0001217	rnd1a	ENSDARG00000030547
ZDB-GENE-040630-7	SO:0001217	pou1f1	ENSDARG00000058924
ZDB-GENE-040630-8	SO:0001217	glceb	ENSDARG00000068981
ZDB-GENE-040630-9	SO:0001217	glcea	ENSDARG00000005095
ZDB-GENE-040701-1	SO:0001217	nlk1	ENSDARG00000006566
ZDB-GENE-040702-1	SO:0001217	hbbe2	ENSDARG00000045143
ZDB-GENE-040702-2	SO:0001217	il1b	ENSDARG00000098700
ZDB-GENE-040702-3	SO:0001217	syk	ENSDARG00000008186
ZDB-GENE-040702-4	SO:0001217	blnk	ENSDARG00000042722
ZDB-GENE-040702-5	SO:0001217	kcnh6a	ENSDARG00000001803
ZDB-GENE-040702-6	SO:0001217	nr5a1b	ENSDARG00000023362
ZDB-GENE-040702-7	SO:0001217	cnr2	ENSDARG00000039970
ZDB-GENE-040704-1	SO:0001217	zgc:91968	ENSDARG00000011076
ZDB-GENE-040704-11	SO:0001217	nr4a1	ENSDARG00000000796
ZDB-GENE-040704-12	SO:0001217	mrrf	ENSDARG00000034174
ZDB-GENE-040704-13	SO:0001217	sntb1	ENSDARG00000041729
ZDB-GENE-040704-14	SO:0001217	tha1	ENSDARG00000076225
